file_name,title,created,upvote_num,word_count,body
为什么很多男人宁可去沐足、浴场会所，也不去找女朋友？_美味小土豆_2024-07-23_3571304293.md,为什么很多男人宁可去沐足、浴场会所，也不去找女朋友？,2024-07-23 21:08,202,87,"我们先不说足浴的事情

你就打开手机，找个ai聊天软件，有内置ai语音的那种，你听她夸你半小时，听她说“真的吗！指挥官，我也爱你”

你都会觉得——该死的，我为什么要在三次元里谈恋爱

"
为什么很多男人都喜欢大胸的女生？_美味小土豆_2025-09-01_1945891284343555701.md,为什么很多男人都喜欢大胸的女生？,2025-09-01 16:50,3,64,"我交往过d杯jk就会向往g杯御姐，揉过g杯御姐就会热衷找a杯萝莉。

我对我没见过的胸型都会心生出强烈的探究欲。

人怎么能故步自封呢。

"
为什么很多舞蹈生找体育生男朋友？_美味小土豆_2025-09-23_1953749980138439051.md,为什么很多舞蹈生找体育生男朋友？,2025-09-23 09:18,114,59,"不是，一个练体育的到哪里去找舞蹈生啊？

我在田径队里的时候撑死了能勾搭隔壁游泳队的。

我能认识舞蹈生都得到当模特的时候了。

"
为什么很少有人教男生温柔，男生不需要温柔吗？_美味小土豆_2025-09-06_1947474005176088373.md,为什么很少有人教男生温柔，男生不需要温柔吗？,2025-09-06 01:39,8,36,"如果你长得很高，擅长打架，举止狂野。

那么性格温柔就是很让人心动的特点了。

"
为什么性可以给人带来快乐？_美味小土豆_2025-09-28_1955594766516459282.md,为什么性可以给人带来快乐？,2025-09-28 11:28,12,73,"我曾经也以为性让人快乐的根源就是它的本身

——但自从我发现，我快乐的来源是把对方抱在腿上和她接吻。

——原来我只是一个沉迷于被萝莉妈妈宠溺的变态罢了。



"
为什么总感觉男频所谓的“暴力大于规则”很幼稚呀？_美味小土豆_2026-02-10_2004621473625678439.md,为什么总感觉男频所谓的“暴力大于规则”很幼稚呀？,2026-02-10 18:23,11,53,"规则也是另一个暴力制定下来的。

你想要改变规则，就必须掌握能和它相对抗的暴力。

这是初中政治课就教过的内容吧？

"
为什么总有人认为应试教育不会牺牲想象力和求知欲？_美味小土豆_2025-10-18_1962996799578052333.md,为什么总有人认为应试教育不会牺牲想象力和求知欲？,2025-10-18 21:41,8,84,"一个会认为""应试教育会摧毁我的想象力""的人

通常也会是一个把""你凭什么觉得我的想法就错的?就因为我没读过书吗？""挂在嘴边的人。

这种人的想象力大多数时候都是一无是处的臆想。

"
为什么总有人认为练格斗就无敌了？_美味小土豆_2025-08-25_1943332515554267384.md,为什么总有人认为练格斗就无敌了？,2025-08-25 15:22,23,66,"格斗能教你收着力打，实用性很高。

不会格斗技你遇到坏人照着脑壳一锤下去。

好了，人生结束咯!

钟馗有功夫才能降服女鬼

没功夫这女鬼就被超度了

"
为什么想要改变性别的大多是男生？_美味小土豆_2025-08-10_1937712952565280853.md,为什么想要改变性别的大多是男生？,2025-08-10 03:12,15,47,"男性就是这样，一会想变成这个，一会想变成那个

比起奥特曼，强殖装甲，宇宙骑士

变成女性终归容易一些

"
为什么感觉现在很多男生都不攒彩礼了？_美味小土豆_2026-02-16_2006695365693432792.md,为什么感觉现在很多男生都不攒彩礼了？,2026-02-16 11:44,55,61,"在认识了那么多可爱又有趣的女朋友后

我真的不可能接受给一个我不知道她是谁的陌生女人攒什么彩礼钱。

我的人生还不至于活得那么贱。

"
为什么慕强论在黄毛的择偶优势优于做题家的事实面前失灵了？_美味小土豆_2025-10-17_1962534708345833387.md,为什么慕强论在黄毛的择偶优势优于做题家的事实面前失灵了？,2025-10-17 15:05,17,74,"说真的……我怀疑你乎做题家的真爱就是黄毛小混混。

强烈怀疑你们每天晚上打胶都是在把小黄毛当代餐。

真是事事不离小黄毛

你们其实内心深处很渴望被小黄毛征服吧



"
为什么我们拍不出质量好的丧尸片？真的只是因为价值观不符吗？_美味小土豆_2025-07-16_1928709979386405122.md,为什么我们拍不出质量好的丧尸片？真的只是因为价值观不符吗？,2025-07-16 06:58,0,11,"大政府不配拥有丧尸片。

"
为什么我们男人很难吸引到女人喜欢，不是同性相斥，异性相吸吗？_美味小土豆_2025-10-03_1957557927180236131.md,为什么我们男人很难吸引到女人喜欢，不是同性相斥，异性相吸吗？,2025-10-03 21:29,8,50,"因为很多时候，你还没思考清楚是不是有姑娘喜欢你，就忙不迭的去追那个你根本不知道是不是喜欢你的女人了。

"
为什么我们造的了六代机，航空母舰，却造不出来战列舰？_美味小土豆_2025-10-03_1957530114007999008.md,为什么我们造的了六代机，航空母舰，却造不出来战列舰？,2025-10-03 19:39,0,14,"你说的战列舰，是这个东西吗？



"
为什么我听到女孩要自尊自爱这个词觉得非常恶心？_美味小土豆_2025-09-10_1948946809918554859.md,为什么我听到女孩要自尊自爱这个词觉得非常恶心？,2025-09-10 03:12,4,58,"""那当然啦，你那么可爱的一只小碧池，怎么能被形容的这么恶心呢~当然没有，最喜欢你现在这幅样子啦，乖，张嘴，把药吃掉""



"
为什么我国不翻拍日本《垫底辣妹》，讲我国高中不良少女，去辅导班遇到良师益友，考上清华北大？_美味小土豆_2025-08-22_1942368940392157550.md,为什么我国不翻拍日本《垫底辣妹》，讲我国高中不良少女，去辅导班遇到良师益友，考上清华北大？,2025-08-22 23:34,10,43,"因为绝对有一帮做题家跳着叫骂""为什么不拍真实的高中生活""然后在下面评论自己刷题有多狠。

"
为什么我完全不能理解独生子女认为父母的就应该是自己的？_美味小土豆_2025-10-16_1962205834021942010.md,为什么我完全不能理解独生子女认为父母的就应该是自己的？,2025-10-16 17:18,6,88,"我爹妈最大的财产就是我

有我就有一切

所以我是我父母的一切

他们的一切都是我的

这不是理所当然的事情嘛

我过年只要回家我家只要看到我这个人就会很开心了，我的存在本身就能让我爹妈很快乐了。

"
为什么我已经表示出热情了，男生三个月后还是放弃了？_美味小土豆_2025-07-17_1928972162728990524.md,为什么我已经表示出热情了，男生三个月后还是放弃了？,2025-07-17 00:20,0,43,"是这样的，一般女生在三分钟里对我没兴趣我就会乖乖放弃了。

能坚持三个月的，什么高级龟鳖男

"
为什么我抵抗不了自己的生理欲望？_美味小土豆_2025-09-27_1955384474343802392.md,为什么我抵抗不了自己的生理欲望？,2025-09-27 21:33,14,17,"抵抗不了就顺从。

一样能解决问题的。



"
为什么我经常能看到女生欣赏偏男性向的作品，却很少看见男生欣赏偏女性向的？_美味小土豆_2025-08-10_1937901035344606979.md,为什么我经常能看到女生欣赏偏男性向的作品，却很少看见男生欣赏偏女性向的？,2025-08-10 15:40,3,58,"更衣人偶就是偏女性向的作品啊

作者绝对是画少女漫画的。

就很好看啊。

我和你们说，看恋爱番还是要看少女漫画，狂野的不得了！

"
为什么我这样真诚的男生，终究比不过花言巧语的男人？_美味小土豆_2025-10-24_1964961558514892853.md,为什么我这样真诚的男生，终究比不过花言巧语的男人？,2025-10-24 07:49,17,56,"你太过真诚，女人会怕你连自己的小家庭和身边人一起卖给外人。

女人不怕你会骗人会撒谎。她们最怕你其实对谁都不会撒谎。

"
为什么所有人都默认机器人老婆必须是严格的人形？_美味小土豆_2025-09-16_1951349282474038522.md,为什么所有人都默认机器人老婆必须是严格的人形？,2025-09-16 18:18,88,27,"老婆啊！不是人形你要做成什么样?！

总不能是航空母舰吧!

"
为什么所有有女主的动画剧集不用微胖类型的人物做女主呢？_美味小土豆_2025-09-27_1955321602582508735.md,为什么所有有女主的动画剧集不用微胖类型的人物做女主呢？,2025-09-27 17:23,6,18,"古利特就是微胖啊，六花就是肉肉的呀。



"
为什么打拳的都长得不好看？_美味小土豆_2025-09-12_1949679710167622358.md,为什么打拳的都长得不好看？,2025-09-12 03:44,11,33,"打不打拳我不知道，但是漂亮女生确实不媚男。

变态和媚男不是一个概念！

"
二次元应该反对 coser 擦边吗？_美味小土豆_2025-09-01_1945886868261569885.md,二次元应该反对 coser 擦边吗？,2025-09-01 16:33,1,66,"我喜欢二次元就是因为涩图和二游cosplay。

所以擦边coser我100%欢迎。

你们反对就反对吧。

我抱着穿超小比基尼的流萤回酒店了~

"
二次元怎么看待“哈基米”一词的走红？_美味小土豆_2025-09-03_1946591358509900469.md,二次元怎么看待“哈基米”一词的走红？,2025-09-03 15:12,1,27,"jk都能往身上穿了，一个词原本是什么意思早就不重要了。

"
二次元文化中的萝莉算不算幼态审美？_美味小土豆_2025-08-16_1940180310038910193.md,二次元文化中的萝莉算不算幼态审美？,2025-08-16 22:37,270,38,"上次我说我喜欢这样娇小可爱，一只手就能抱起来的乖巧女孩子。

你们就骂我是变态！



  




  




  




  




  




  




"
二次元的常识你觉得有哪些__美味小土豆_2026-02-28_2011208764922011798.md,二次元的常识你觉得有哪些?,2026-02-28 22:38,3,41,"一般来说，你可以管下面这类玩意叫""机动兵器""，""人形兵器""都行，而唯独不是""机甲""



  




"
二次元里有哪些给你留下深刻印象的自杀的人？_美味小土豆_2024-08-28_3608145402.md,二次元里有哪些给你留下深刻印象的自杀的人？,2024-08-28 01:13,1,5,"武藏又死了 



  




  




"
五星级酒店带人不登记可以吗？_美味小土豆_2025-09-20_1952566833099027973.md,五星级酒店带人不登记可以吗？,2025-09-20 02:56,8,56,"五星级酒店你从大堂去电梯是没有人会问你的。

所以有些穷逼开impart就会找五星级酒店。

只要不被隔壁举报就很安全。

"
人们为什么开始喜欢《泰坦尼克号》里面的贵族少爷卡尔？_美味小土豆_2025-12-05_1980412652166616622.md,人们为什么开始喜欢《泰坦尼克号》里面的贵族少爷卡尔？,2025-12-05 23:06,10,64,"我小时候就对这句台词印象很深

""我们是贵族，肉丝""

现实里相信这句话的二代有一个算一个都是傻逼。

光是因为这句话我就不喜欢这个二世祖。

"
人有吃动物的权利，那动物有吃人的权利吗？_美味小土豆_2026-02-09_2004138256380474949.md,人有吃动物的权利，那动物有吃人的权利吗？,2026-02-09 10:23,14,88,"动物吃你之前不会和你讲它有没有权利的，它吃你就吃你了，很自由的

不过你有打死它的权利呀。

你自己放弃这个权利让动物自由的吃是你的自由。

但是我们人类是有为了不被吃而打死动物的权利的。

"
人类是否无法想象出没见过的东西？_美味小土豆_2025-08-28_1944410619517330454.md,人类是否无法想象出没见过的东西？,2025-08-28 14:46,25,45,"纯粹的爱情?

没有钱，没有房，没有车，也是能谈恋爱的呀

有没有可能。

谈恋爱的重点，是你这个人啊

"
人类真的想象不出从来没见过的东西吗？_美味小土豆_2025-08-19_1941230166081802592.md,人类真的想象不出从来没见过的东西吗？,2025-08-19 20:08,2,62,"就像很多人觉得身高1米65体重38kg的女生一定是骷髅。

其实这种女生还挺软的。肚子虽然是平的但还是很柔软饱满的。

而且还有胸！

"
人肉是什么味道__美味小土豆_2025-10-21_1963764337421324748.md,人肉是什么味道?,2025-10-21 00:31,14,98,"微咸，应该不是酸的

感觉口感应该比猪牛羊都要嫩，但是应该很油。

应该很适合榨油。

人类的膻味要远小于动物。

新鲜的年轻肉体是微香的，比牛腩的浓烈香气要淡。

人肉的软弹要远超过常见食用动物。

我觉得应该很好吃。

"
什么可以看出一个女孩很聪明？_美味小土豆_2025-08-16_1940032330237470339.md,什么可以看出一个女孩很聪明？,2025-08-16 12:49,7,75,"她告诉你一件事她自己能解决，不要管她

她最后真的完美解决了这件事情。

比你平时做的还靠谱还有效率。

你一年才学会的手艺，她看三天就会。

做什么事情都像模像样。

"
什么是情绪价值？_美味小土豆_2025-08-14_1939402406724089124.md,什么是情绪价值？,2025-08-14 19:06,0,13,"""不管你死活的顺着你说话""

"
什么是西格玛男人？_美味小土豆_2025-08-19_1941090067293671787.md,什么是西格玛男人？,2025-08-19 10:52,27,80,"光环（游戏版）的士官长啊。

没有性欲的改造人

思考问题绝对理性

冷静的任务执行机

对待人类一视同仁

强大而可靠

不会被任何感情左右自己的判断。

沉默寡言

能打爆神风烈士的狗头！



"
什么样的女生一看就知道没谈过恋爱？_美味小土豆_2025-10-03_1957541330680017751.md,什么样的女生一看就知道没谈过恋爱？,2025-10-03 20:23,37,61,"你亲她的时候她会像根木头一样傻呆呆的站在那里

还会睁着眼睛不可置信的看着你。

亲完还会小声嘀咕""好羞耻啊……""

可爱倒是很可爱。

"
什么样的男生让你感觉很愚蠢？_美味小土豆_2025-10-01_1956637304912326798.md,什么样的男生让你感觉很愚蠢？,2025-10-01 08:31,7,33,"聊个魅魔都要抖机灵转进历史人物身上然后滔滔不绝开始键政的圆头胖子种

"
今天的你存款有多少？_美味小土豆_2025-12-21_1986219996779664008.md,今天的你存款有多少？,2025-12-21 23:42,2,17,"九十八块两毛……

该找我妈要饭钱去了

"
今天被一句话整破防了：“也许你老公从没爱过你，只是当年他没有更好的选择而已”，这是真的吗？_美味小土豆_2025-12-27_1988171722319471891.md,今天被一句话整破防了：“也许你老公从没爱过你，只是当年他没有更好的选择而已”，这是真的吗？,2025-12-27 08:57,4,32,"所谓""结婚不要找太漂亮的""

不就是这个意思嘛

这句话真的是谁信谁傻逼

"
今年孩子上大一，给准备了八百生活费，不知道够不够啊__美味小土豆_2025-09-29_1956064449254397942.md,今年孩子上大一，给准备了八百生活费，不知道够不够啊?,2025-09-29 18:35,8,21,"一个月八百啊

别以为男孩子就没渠道卖屁股了。

"
以前那么穷，为什么大家还怀念从前？_美味小土豆_2025-08-27_1944017065921996310.md,以前那么穷，为什么大家还怀念从前？,2025-08-27 12:43,2,54,"我爸说他们以前没空调没手机没手机没电脑没游乐园。

每天乐趣就是捞龙虾抓知了看电视里的动画

我觉得这种日子太可怕了

"
以我现在的实力，能找到怎么样的女朋友？_美味小土豆_2025-12-27_1988195338499166707.md,以我现在的实力，能找到怎么样的女朋友？,2025-12-27 10:31,6,80,"抱歉，可能有点失礼。

看到你的条件我第一个想到的就是推上这个家伙。



你可以去参考一下他,就能知道自己大概可以找到怎样的姑娘了。

他的帖子下面回复都是这个画风的hhhh



"
以男生的眼光来看，女生有哪些加分项？_美味小土豆_2025-07-28_1933152687043610611.md,以男生的眼光来看，女生有哪些加分项？,2025-07-28 13:11,0,16,"聪明，可靠

会操作浮游炮

像妈妈一样



"
以色列摩萨德这么厉害，中国网民为何不害怕？_美味小土豆_2024-08-17_3597554457.md,以色列摩萨德这么厉害，中国网民为何不害怕？,2024-08-17 17:43,3,68,"我朋友每次约小姐姐我都调侃他“当心对方是摩萨德的间谍啊”

后来他问我为啥你从来不说当心对方是cia或者是m6

我说可能是感觉摩萨德比较搞笑？

"
优质男大部分真的都在大学里被女生预定了吗？_美味小土豆_2025-08-10_1937899808741364520.md,优质男大部分真的都在大学里被女生预定了吗？,2025-08-10 15:35,0,26,"大学晚了

女生高中就开窍了，很多高中的时候就被预定走了

"
体育生被踢裆后有机会反抗吗？_美味小土豆_2025-09-23_1953834041523565638.md,体育生被踢裆后有机会反抗吗？,2025-09-23 14:52,19,71,"什么体质的裆都受不了全力一脚啊。

我被踢到的话至少有三秒钟的硬直，这种时候你只要别追加倒地连击就一定能跑掉，否则被我抓住的话……

我还是能反击的。

"
作为一名男性，你最不理解其他男性的什么行为__美味小土豆_2024-07-18_3565663227.md,作为一名男性，你最不理解其他男性的什么行为?,2024-07-18 11:49,28,66,"不能理解为什么有的男性认为男人不应该帮男人说话而是要反思自己为什么要压迫女性，还会跑到女性那边说“男人都不是好东西”。

相当的莫名其妙

"
作为大男人，有钱，有颜值担当的帅哥，该做饭做家务吗？_美味小土豆_2025-09-10_1948962703302464515.md,作为大男人，有钱，有颜值担当的帅哥，该做饭做家务吗？,2025-09-10 04:15,6,61,"我巨喜欢做饭

我最强的战绩是搞坏了半个班女生的肚子

当年我被剔除我们班最适合结婚对象的队列就是因为我痴迷于做饭，谁劝都不好使。

"
作为江浙沪独生女是种怎样的体验？_美味小土豆_2025-08-12_1938562774167953565.md,作为江浙沪独生女是种怎样的体验？,2025-08-12 11:29,0,99,"江浙沪不要当成一个整体啊。

浙江，江苏，上海，三个地方的女生是完全不一样的。

光宁波的女生和海盐的女生就去是完全不一样的了，上海男生和宁波女生算门当户对，换成海盐的搞不好小姑娘家里就看不起你上海穷逼了。

"
你为什么不追女生？_美味小土豆_2025-08-08_1937098170736808199.md,你为什么不追女生？,2025-08-08 10:29,3,14,"不要去追对你没有好感的女孩子

"
你为什么要坚持运动？_美味小土豆_2024-08-30_3610309431.md,你为什么要坚持运动？,2024-08-30 04:00,2,92,"运动很开心呀。尤其是跑步，跑步跑完会让人很有自信。

一种很神奇的体验

尤其是当你的同龄人已经被痛风，高血压，骨质疏松所困扰。

而你还能在校园里超越下那些年轻的运动少女们时。

这种体验真得很棒！



  




  




  




"
你二十几岁，有个存款千万的40岁大叔想娶你，你嫁不嫁？_美味小土豆_2025-12-03_1979400053505418924.md,你二十几岁，有个存款千万的40岁大叔想娶你，你嫁不嫁？,2025-12-03 04:02,20,34,"实话实说

我遇到的二十岁的姑娘们，还是愿意嫁我，而不是去打我爸的主意。

"
你什么时候意识到自己没见过世面？_美味小土豆_2024-08-24_3605000812.md,你什么时候意识到自己没见过世面？,2024-08-24 23:14,3,88,"“握草歼十那么大？啊？！”

“握草这是歼11？太恐怖了！”

“握草握草握草这是轰六？我踏马的！牛逼牛逼牛逼！和自然博物馆的恐龙一样哎！”

我朋友：“求求你了你个土鳖别再说了啊啊啊啊”

"
为什么男人都吃绿茶那一套呢？_美味小土豆_2025-08-03_1935416445342315928.md,为什么男人都吃绿茶那一套呢？,2025-08-03 19:07,9,19,"""你们不能因为她对我好就骂她绿茶啊!""

"
为什么男性单身经济也发展不起来？_美味小土豆_2024-07-24_3571512017.md,为什么男性单身经济也发展不起来？,2024-07-24 03:17,14,27,"嘘，我才不告诉你现在男性市场具体哪些东西好卖 ˶╹ꇴ╹˶ 

"
为什么男性给女性拍照，女性总在怪男性不会拍，拍的不好，从来不想想是不是自己形象的问题呢？_美味小土豆_2025-09-18_1952065943674029842.md,为什么男性给女性拍照，女性总在怪男性不会拍，拍的不好，从来不想想是不是自己形象的问题呢？,2025-09-18 17:46,147,64,"我cp很客观的评价过我的摄影技术""你拍照确实很涩，构图很好看。但是你拍糖水片真的好烂……你不管拍谁都能拍出一股援交进行中的氛围""

"
为什么男朋友不愿意跟我一起经营我家年入百万的公司？_美味小土豆_2025-10-26_1965741745510802556.md,为什么男朋友不愿意跟我一起经营我家年入百万的公司？,2025-10-26 11:29,16,52,"开玩笑，我连我家的公司都不愿意要。

经营一家公司有多累你不清楚?

真经营的那么风生水起的你家会让男朋友插手？

"
为什么男生不能留长发？_美味小土豆_2026-02-28_2011228105696626467.md,为什么男生不能留长发？,2026-02-28 23:55,1297,60,"因为年轻男性留长发会显得很有攻击性，会让老登们显得很不安。

清爽短发意味着服从性和没有个性，会让外强中干的老登们放心一点。

"
为什么男生喜欢大胸的女生？_美味小土豆_2025-11-07_1970052566478984702.md,为什么男生喜欢大胸的女生？,2025-11-07 08:58,68,53,"我喜欢腿长腰细脚小脸好看的小骨架美少女。

满足这些的前提下，胸从a到g都可以。

我对各种美少女的胸型都充满兴趣

"
为什么男生女装大多扮JK，而女生男装大多扮成男？_美味小土豆_2025-09-24_1954151773859219157.md,为什么男生女装大多扮JK，而女生男装大多扮成男？,2025-09-24 11:54,59,46,"对于不擅长穿搭的男人来说

jk制服最不容易翻车，哪怕穿得很烂很粗糙也会有男人觉得""哦，还可以""

"
为什么男生非要先买车呢？_美味小土豆_2025-09-12_1949933528071508944.md,为什么男生非要先买车呢？,2025-09-12 20:33,31,32,"如果你除了车以外一无是处，那你确实得买车

买车可以让龟男升级成舔狗

"
为什么白人女性比中国女性强壮？_美味小土豆_2026-03-02_2011903879260960624.md,为什么白人女性比中国女性强壮？,2026-03-02 20:41,5,15,"其实差不多，按床上都挣扎不开。

"
为什么盐汽水只在江浙沪地区流行，其它地区很少有人喝呢？_美味小土豆_2025-08-25_1943284097909777455.md,为什么盐汽水只在江浙沪地区流行，其它地区很少有人喝呢？,2025-08-25 12:10,1,49,"这b东西巨难喝，尤其是不冰的

我爸巨爱喝，夏天一车一车的往家里搬，占满整个冰箱。

他说这是他童年的味道

"
为什么直女普遍都喜欢欣赏美女，某些人群却觉得直男普遍不喜欢欣赏帅哥呢？_美味小土豆_2025-04-30_1901051702834075439.md,为什么直女普遍都喜欢欣赏美女，某些人群却觉得直男普遍不喜欢欣赏帅哥呢？,2025-04-30 23:14,1,29,"男人欣赏帅哥不是很正常的事情嘛——我也想成为这样的男人啊！



  




  




"
为什么社会对女同包容性大于男同__美味小土豆_2025-12-01_1978935267378348946.md,为什么社会对女同包容性大于男同?,2025-12-01 21:15,162,81,"其实大家只是包容好看的人罢了。

你只要长得好看，无论是男同女同还是异性恋，都会有人给你摇旗呐喊。

如果你长得又丑又圆又自然，那不管你啥恋，别人都会觉得你既恶心又变态。

"
为什么穷苦出生的漂亮女孩子千千万却很少实现阶级跨越？_美味小土豆_2024-08-10_3590311297.md,为什么穷苦出生的漂亮女孩子千千万却很少实现阶级跨越？,2024-08-10 20:18,2,47,"漂亮女孩太多了，美丽并不是特别稀有的资源。有些人不仅美丽还聪明，家里条件还好，目标还明确

怎么争

"
为什么绘圈画师不交税（部分）却还表示已买断的设子版权仍归自己呢？_美味小土豆_2024-07-14_3561840542.md,为什么绘圈画师不交税（部分）却还表示已买断的设子版权仍归自己呢？,2024-07-14 20:48,0,34,"买断是买断的钱，使用是使用的钱。确实本来就不一样的

你们不签合同的嘛？

"
为什么网上拼使劲抨击彩礼，现实里面又不抗争到底？_美味小土豆_2025-08-12_1938440188377432623.md,为什么网上拼使劲抨击彩礼，现实里面又不抗争到底？,2025-08-12 03:22,0,8,"我310我抗争啥

"
为什么网上那些3D打印手办都是白模，很难看到上色好的？_美味小土豆_2024-07-12_3559407631.md,为什么网上那些3D打印手办都是白模，很难看到上色好的？,2024-07-12 10:39,0,74,"因为会3d打印的人不一定会上色

所以：“客人，上色是另外的价格哦”

其实不止上色。你看到照片上很漂亮的打印模型，你拿到手大概率是没办法完美的组装起来的。

"
为什么羊没能成为人类的宠物？_美味小土豆_2025-08-12_1938574530764337803.md,为什么羊没能成为人类的宠物？,2025-08-12 12:16,0,24,"我老家的羊能碾得我和我表弟还有我的狗子满山跑……

"
为什么老实人就不能学学渣男的前期呢？_美味小土豆_2024-09-04_3614987607.md,为什么老实人就不能学学渣男的前期呢？,2024-09-04 01:11,20,43,"渣男起手是""不管她死活，不行就换""

你打算和对方好好过日子的你不管她死活？那后面怎么办。

"
为什么蕾姆 cos 都像蕾姆，炮姐 cos 不像炮姐？_美味小土豆_2024-07-17_3565056661.md,为什么蕾姆 cos 都像蕾姆，炮姐 cos 不像炮姐？,2024-07-17 19:53,8197,22,"“所以你猜为什么大部分coser都出过蕾姆”

"
为什么要“得饶人处且饶人”？_美味小土豆_2025-08-03_1935423062666376568.md,为什么要“得饶人处且饶人”？,2025-08-03 19:33,1,15,"""你要是弄不死他，那就别弄他""

"
为什么要远离社会底层？_美味小土豆_2025-06-02_1912758046440026321.md,为什么要远离社会底层？,2025-06-02 06:30,21,53,"这个世界是靠社会底层运行起来的。很多工作都是这个阶层来完成的

能在社会底层里混得开，很多事情办起来会很轻松。

"
为什么警察不抓有偿伴游呢？_美味小土豆_2025-10-07_1958848762991601525.md,为什么警察不抓有偿伴游呢？,2025-10-07 10:58,87,48,"实际上和伴游无限接近的一件事情就是网友面基然后上床。

伴游能抓，那异地奔现和网友见面就都是违法的。

"
为什么说不要在慢热的女生身上浪费时间？_美味小土豆_2025-06-10_1915750573803800559.md,为什么说不要在慢热的女生身上浪费时间？,2025-06-10 12:42,0,12,"她不是慢热，只是不喜欢你

"
为什么说不要试探人性？_美味小土豆_2025-08-09_1937406695534986661.md,为什么说不要试探人性？,2025-08-09 06:55,77,80,"因为很多预设都是假定了一个很操蛋的场景，都是冲着把正常人逼疯了逼急了去的，末了再来一句""看，人性就是经不起考验的""。

那我还要说""我不认可你任何傻逼预设和假定！""

"
为什么说应试教育牺牲了学生的想象力？_美味小土豆_2025-08-28_1944471494244696564.md,为什么说应试教育牺牲了学生的想象力？,2025-08-28 18:48,3,38,"但是大部分人的想象力也只是""凭什么你说的就是对的啊？""的毫无意义的东西啊……

"
为什么说摄影的激情很容易消退？_美味小土豆_2025-09-04_1946777279943407090.md,为什么说摄影的激情很容易消退？,2025-09-04 03:31,1,79,"从20年到24年

从明日方舟拍到原神

再从蔚蓝档案再拍到绝区零，

从兔女郎拍到比基尼女仆装，

再从妃咲拍到花凛，

从拍全妆到只拍腿

  


我真的已经厌倦单手举相机一边晃一边拍了

"
为什么说男性是被社会压抑的对象？_美味小土豆_2025-08-16_1940049376450936978.md,为什么说男性是被社会压抑的对象？,2025-08-16 13:56,1,28,"有没有发现：

女拳在破坏男性被社会压抑了很久的供养者封印。

"
为什么江浙沪二次元浓度全国最高？_美味小土豆_2024-07-28_3576428151.md,为什么江浙沪二次元浓度全国最高？,2024-07-28 20:32,15,75,"上海在1997年可以同步看到EVA剧场版真心为你，当然，载体是盗版碟

还能同步买到剧场版限定的EVA量产型的hg模型

当时不觉得，现在回想起来真得蛮夸张的

"
为什么没有以女角色作为动画主角__美味小土豆_2024-07-29_3576994915.md,为什么没有以女角色作为动画主角?,2024-07-29 11:45,2,79,"飞跃巅峰，机动警察，神无月的巫女，舞hime，舞乙hime，魔剑美神，GS美神大作战，圣母在上，美少女战士，魔法骑士，光之美少女系列，花仙子，电磁炮……

太多了

"
为什么没有听到过人说「女人至死是少女」？_美味小土豆_2024-08-21_3601824868.md,为什么没有听到过人说「女人至死是少女」？,2024-08-21 19:36,3,61,"因为男性可以只靠折腾自己就让自己开心

而能折腾自己让自己开心而不是靠折腾别人让自己开心的女性都是天使，我愿她们一生都是少女。

"
为什么泰国基本上接近热带，一些泰国人看上去还是白白嫩嫩的呢？_美味小土豆_2025-08-14_1939239174596178442.md,为什么泰国基本上接近热带，一些泰国人看上去还是白白嫩嫩的呢？,2025-08-14 08:17,1,50,"你但凡去去p站上搜一下thai girl 都不会有这个结论。

泰国人是真的黑……

黑，龅牙，柴

好看的真没几个

"
为什么渣男天天换女友 老实男人却是万年单身狗__美味小土豆_2025-08-17_1940310578146055430.md,为什么渣男天天换女友 老实男人却是万年单身狗?,2025-08-17 07:14,18,49,"""你很珍惜她？你说真正喜欢的人是不会想要伤害她的，所以你不舍得碰她咯？那我不客气啦，你不吃我吃咯""



"
为什么渣男很容易追到女孩子__美味小土豆_2025-09-04_1946783230138255093.md,为什么渣男很容易追到女孩子?,2025-09-04 03:54,70,99,"因为他们通常会追那个对自己有好感的女孩子。

比较容易得手的男性一般有两个特征

一个是""她喜欢我雷达""超级灵敏，能从一群人当中很好的分辨出自己的猎物。

二就是不分性别年龄的很受人喜欢，这个是天赋，学不来的。

"
为什么漫展上的 coser 大多数都美如画，而现实中我却很少在路上见到这么萌的妹子？_美味小土豆_2025-04-10_1893695909893743918.md,为什么漫展上的 coser 大多数都美如画，而现实中我却很少在路上见到这么萌的妹子？,2025-04-10 16:04,3,21,"来上海南京路步行街，双休日路上萌妹子一堆。

"
为什么狗的服从性更高，但是周围养猫的人越来越多？_美味小土豆_2025-08-08_1936962286712501167.md,为什么狗的服从性更高，但是周围养猫的人越来越多？,2025-08-08 01:29,3,35,"100平米的房子能隐藏两只猫的气息。

300平的院子压不住一只狗的气场。

"
为什么现在人动不动怪罪原生家庭？_美味小土豆_2024-08-23_3604043752.md,为什么现在人动不动怪罪原生家庭？,2024-08-23 22:05,12,57,"看完这个回答我只有一个感想

好父母带出来的小孩和坏父母带出来的小孩简直像两个物种一样，他们本质上是无法交流和共情的。

"
为什么现在女孩子爱好烘焙，在相亲中也成了槽点了？_美味小土豆_2025-08-31_1945432913962303676.md,为什么现在女孩子爱好烘焙，在相亲中也成了槽点了？,2025-08-31 10:29,73,54,"男人相亲要是说""喜欢拼模型""，""喜欢笔涂sd高达""，""喜欢圣地巡礼""，""喜欢看live""

估计要被吐槽的飞起了

"
