file_name,title,created,upvote_num,word_count,token_count,fp_count,fp_ratio,strong_neg_count,strong_neg_ratio,abs_count,abs_ratio,somatic_count,somatic_ratio,death_count,death_ratio,passive_per_100s,theme,narrative_agency,intellectualization,projection
为什么有些人歧视中华田园猫？_美味小土豆_2025-07-18_1929504341225604715.md,为什么有些人歧视中华田园猫？,2025-07-18 11:34,234,140,91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,土猫，易养，性价比，缅因，宠物贩子,主动,否,否
为什么有些女孩在发现渣男的真面目以后，还喜欢他们？_美味小土豆_2026-03-17_2017215902869890602.md,为什么有些女孩在发现渣男的真面目以后，还喜欢他们？,2026-03-17 12:29,1228,700,513,7,0.0136,0,0.0,1,0.0019,0,0.0,0,0.0,5.0,快乐，情绪价值，渣男，原谅，玄学,被动,否,是
为什么有些女生会觉得肌肉男恶心？_美味小土豆_2025-09-03_1946550053780038622.md,为什么有些女生会觉得肌肉男恶心？,2025-09-03 12:28,34,308,229,1,0.0044,0,0.0,1,0.0044,0,0.0,0,0.0,0.0,颜值，身材，肌肉，比例，吸引力,被动,否,是
为什么有些女生觉得男生聊历史很有魅力，聊政治却很令人反感？_美味小土豆_2025-09-10_1948934969058636601.md,为什么有些女生觉得男生聊历史很有魅力，聊政治却很令人反感？,2025-09-10 02:25,47,379,259,5,0.0193,0,0.0,0,0.0,0,0.0,0,0.0,3.57,高达，科普，沟通，态度，历史,主动,否,否
为什么有些男人眼里看不见家务？_美味小土豆_2025-09-01_1945827464342402795.md,为什么有些男人眼里看不见家务？,2025-09-01 12:36,14,767,534,13,0.0243,0,0.0,0,0.0,1,0.0019,0,0.0,3.28,男执事，家务，必要，劳动，单身,主动,否,否
为什么有些男性认为追求女性只需要付出和诚意就够了？_美味小土豆_2025-12-28_1988640004466033412.md,为什么有些男性认为追求女性只需要付出和诚意就够了？,2025-12-28 15:58,11,128,90,1,0.0111,0,0.0,1,0.0111,0,0.0,0,0.0,25.0,被爱，玄学，无解，努力，无效,被动,否,否
为什么有些男生要求女生用身体来证明喜欢，却在长期择偶时又介意女生非处？_美味小土豆_2025-10-31_1967666417378784749.md,为什么有些男生要求女生用身体来证明喜欢，却在长期择偶时又介意女生非处？,2025-10-31 18:57,167,263,178,2,0.0112,0,0.0,0,0.0,0,0.0,0,0.0,9.09,恋爱，交易，双标，处女，本能,被动,否,是
为什么有些男生长相一般，却有帅哥的氛围 __美味小土豆_2025-11-20_1974887299016848827.md,为什么有些男生长相一般，却有帅哥的氛围	?,2025-11-20 17:10,30,110,74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10.0,颜值，氛围，六分，及格线，邋遢,被动,否,否
为什么有人会认为“基本盘”“国家优质资产”这类褒义词不是表扬而是侮辱__美味小土豆_2026-03-15_2016583962428986275.md,为什么有人会认为“基本盘”“国家优质资产”这类褒义词不是表扬而是侮辱?,2026-03-15 18:38,28,134,95,7,0.0737,0,0.0,0,0.0,0,0.0,0,0.0,0.0,自嘲，米虫，不配，躺平，负资产,被动,否,否
为什么有人认为国家扫黄是在欺负宅男_为什么有人认为黄油是靠女角色穿着暴露来吸引玩家的__美味小土豆_2024-07-23_3571015877.md,为什么有人认为国家扫黄是在欺负宅男?为什么有人认为黄油是靠女角色穿着暴露来吸引玩家的?,2024-07-23 15:58,34,250,167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,宅男，扫黄，黄油，阴暗，人畜无害,混合,否,是
为什么有女生喜欢老男人？_美味小土豆_2025-09-28_1955581402453120221.md,为什么有女生喜欢老男人？,2025-09-28 10:35,9,112,71,1,0.0141,0,0.0,0,0.0,0,0.0,0,0.0,0.0,恋老，性癖，尊重，分析，搞笑,主动,否,否
为什么有的人会带有莫名其妙的「恶意」？_美味小土豆_2025-08-13_1938879226083271989.md,为什么有的人会带有莫名其妙的「恶意」？,2025-08-13 08:27,14,149,103,6,0.0583,0,0.0,0,0.0,0,0.0,0,0.0,0.0,嫉妒，误解，乐观，真实，释怀,被动,否,否
为什么有的女人觉得自己能打过男人？_美味小土豆_2024-08-16_3596430212.md,为什么有的女人觉得自己能打过男人？,2024-08-16 14:57,1,168,133,9,0.0677,0,0.0,0,0.0,0,0.0,0,0.0,15.79,暴力，恐惧，性别，误导，变弱,主动,否,否
为什么有的女孩子喜欢被征服的感觉__美味小土豆_2025-09-01_1945901036310078645.md,为什么有的女孩子喜欢被征服的感觉?,2025-09-01 17:29,12,243,184,11,0.0598,0,0.0,0,0.0,0,0.0,0,0.0,5.56,抖 M，心理治疗，掌控感，安全感，刺激,被动,否,否
为什么有的男人既渴望被女人爱，又觉得女人爱他对他来说是一种消耗？_美味小土豆_2025-11-19_1974562786173550998.md,为什么有的男人既渴望被女人爱，又觉得女人爱他对他来说是一种消耗？,2025-11-19 19:40,28,158,113,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13.33,渴爱，臆想，信息茧房，自我感动，被害妄想,被动,否,否
为什么有的男的颜值不高，却很受漂亮女生欢迎？_美味小土豆_2024-09-02_3613023738.md,为什么有的男的颜值不高，却很受漂亮女生欢迎？,2024-09-02 05:09,13,1023,733,35,0.0477,0,0.0,0,0.0,0,0.0,0,0.0,2.63,身高，体力，反差，标签，自卑,主动,否,否
为什么有的老板不要那种能力特别强的员工，宁可要个能力平庸的？_美味小土豆_2024-07-04_3551649489.md,为什么有的老板不要那种能力特别强的员工，宁可要个能力平庸的？,2024-07-04 23:25,5,139,91,1,0.011,0,0.0,1,0.011,0,0.0,0,0.0,0.0,公司流程，庸才假设，系统稳定，创业门槛,被动,否,是
为什么有的胖子总是减不下肥？_美味小土豆_2025-11-21_1975292112812675513.md,为什么有的胖子总是减不下肥？,2025-11-21 19:58,47,319,233,15,0.0644,0,0.0,0,0.0,0,0.0,0,0.0,0.0,模特，节食，饥饿，减肥，痛苦,被动,否,否
为什么有钱人都特别抠门？_美味小土豆_2024-07-03_3550422142.md,为什么有钱人都特别抠门？,2024-07-03 19:52,55,128,83,3,0.0361,0,0.0,0,0.0,0,0.0,0,0.0,0.0,挥霍，消费观，浪费，金钱，富二代,被动,否,否
为什么杂鱼这个词在日本很有攻击力？_美味小土豆_2025-08-10_1937904344235238922.md,为什么杂鱼这个词在日本很有攻击力？,2025-08-10 15:53,7,164,122,2,0.0164,0,0.0,0,0.0,1,0.0082,0,0.0,0.0,傲娇，毒舌，Galgame，角色台词，二次元,主动,否,否
为什么李新野的pdf指南在论证女性没有爱情后，遭来了一大堆女性的反对？_美味小土豆_2025-11-05_1969473987974263099.md,为什么李新野的pdf指南在论证女性没有爱情后，遭来了一大堆女性的反对？,2025-11-05 18:39,42,842,587,26,0.0443,0,0.0,1,0.0017,1,0.0017,0,0.0,3.85,女性恐惧，情感冷漠，物化女性，公式化恋爱，心理扭曲,主动,否,否
为什么江浙一带经济发达，老百姓的思想却还是相对比较保守？_美味小土豆_2024-08-31_3611483219.md,为什么江浙一带经济发达，老百姓的思想却还是相对比较保守？,2024-08-31 10:07,9,1061,689,17,0.0247,0,0.0,0,0.0,1,0.0015,0,0.0,4.17,浙江，婚恋观，家庭教育，代际差异，叛逆,混合,否,否
为什么没有男人吐槽被性骚扰？_美味小土豆_2026-03-12_2015517359536890441.md,为什么没有男人吐槽被性骚扰？,2026-03-12 19:59,2076,387,279,14,0.0502,0,0.0,0,0.0,0,0.0,0,0.0,8.0,Cosplay，骚扰，袭胸，摸臀，跑,混合,否,否
为什么混绘圈的男性特别少？_美味小土豆_2026-02-27_2010702658068034177.md,为什么混绘圈的男性特别少？,2026-02-27 13:07,2824,321,224,3,0.0134,0,0.0,0,0.0,0,0.0,0,0.0,0.0,女性圈子，拉帮结派，人际复杂，小团体，社交风险,被动,否,是
为什么渣男反而比直男更受欢迎？_美味小土豆_2025-11-04_1969117724870447398.md,为什么渣男反而比直男更受欢迎？,2025-11-04 19:04,50,155,119,2,0.0168,0,0.0,0,0.0,0,0.0,0,0.0,5.88,颜值，直男，渣男，油腻，小丑,主动,否,否
为什么父母都讨厌儿子留长发？_美味小土豆_2026-02-02_2001600027852830344.md,为什么父母都讨厌儿子留长发？,2026-02-02 10:17,85,425,295,11,0.0373,0,0.0,0,0.0,1,0.0034,0,0.0,3.12,发型，母亲，打理，短发，长发,混合,否,否
为什么现在‘吃苦’成了贬义词？努力的人反而被嘲笑？_美味小土豆_2025-10-01_1956684205292492661.md,为什么现在‘吃苦’成了贬义词？努力的人反而被嘲笑？,2025-10-01 11:37,5,193,142,11,0.0775,0,0.0,0,0.0,0,0.0,0,0.0,0.0,拒绝吃苦，活在当下，即时奖励，拒绝画饼，自我接纳,主动,否,否
为什么现在大部分的男人都不想结婚了？_美味小土豆_2025-10-24_1964978183024645282.md,为什么现在大部分的男人都不想结婚了？,2025-10-24 08:55,37,197,131,4,0.0305,0,0.0,0,0.0,0,0.0,0,0.0,0.0,美好爱情，拒绝盲婚，拒绝供养,主动,否,是
为什么现在女生想找一个无条件对她好的男生越来越难了？_美味小土豆_2026-03-15_2016484287235507191.md,为什么现在女生想找一个无条件对她好的男生越来越难了？,2026-03-15 12:01,6,153,119,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,喜欢，占有欲，双标，无理，现实,被动,否,否
为什么现在很多十四五岁的女生都有性行为了__美味小土豆_2025-10-03_1957358493607628835.md,为什么现在很多十四五岁的女生都有性行为了?,2025-10-03 08:17,688,1621,1176,58,0.0493,0,0.0,1,0.0009,0,0.0,0,0.0,0.68,少女，性需求，早熟，野战，恐暴龙,混合,否,否
为什么现在很多年轻人不愿意听过来人的建议？_美味小土豆_2025-07-16_1928719749258413756.md,为什么现在很多年轻人不愿意听过来人的建议？,2025-07-16 07:37,4,105,77,3,0.039,0,0.0,0,0.0,0,0.0,0,0.0,0.0,体验，成长，闭嘴，拦不住，建议,主动,否,否
为什么现在很少看到关于日本人形机器人的新闻了呢？_美味小土豆_2026-02-21_2008541333141358038.md,为什么现在很少看到关于日本人形机器人的新闻了呢？,2026-02-21 13:59,102,275,180,2,0.0111,0,0.0,0,0.0,0,0.0,0,0.0,4.17,日本，机器人，泡沫，错觉，幻想,被动,否,否
为什么现在恋爱中的女生总在“教男友谈恋爱”？男生是真不懂，还是懒得懂？_美味小土豆_2026-03-08_2013895036589344567.md,为什么现在恋爱中的女生总在“教男友谈恋爱”？男生是真不懂，还是懒得懂？,2026-03-08 08:33,134,920,664,16,0.0241,0,0.0,2,0.003,0,0.0,0,0.0,6.45,双向奔赴，主动示好，拒绝说教，自我价值，轻松恋爱,主动,否,是
为什么现在恋足癖这么多？_美味小土豆_2025-10-17_1962532040625848806.md,为什么现在恋足癖这么多？,2025-10-17 14:55,19,323,267,0,0.0,0,0.0,0,0.0,1,0.0037,0,0.0,4.08,黑丝，美腿，足尖，触感，反差,主动,否,否
为什么现在感觉富二代比穷二代更努力？_美味小土豆_2025-08-26_1943614079307588535.md,为什么现在感觉富二代比穷二代更努力？,2025-08-26 10:01,12,251,172,1,0.0058,0,0.0,1,0.0058,0,0.0,0,0.0,0.0,富二代，官二代，表面努力，自我价值，利益算计,被动,否,是
为什么现在男生开始不追女生了？_美味小土豆_2025-09-10_1948989256421843756.md,为什么现在男生开始不追女生了？,2025-09-10 06:00,5502,237,173,3,0.0173,0,0.0,0,0.0,0,0.0,0,0.0,0.0,互联网，真爱，落差，自我怀疑，尊严,被动,否,否
为什么现在的年轻人创业经常失败？_美味小土豆_2024-07-05_3551744849.md,为什么现在的年轻人创业经常失败？,2024-07-05 03:35,6,3418,2358,91,0.0386,0,0.0,0,0.0,0,0.0,0,0.0,3.21,年轻人创业，理想主义，脱离现实，盲目自信，惨痛失败,被动,否,否
为什么现在的影视作品不拍「富家千金和穷小子私奔」的剧情了？_美味小土豆_2026-03-12_2015373277724431086.md,为什么现在的影视作品不拍「富家千金和穷小子私奔」的剧情了？,2026-03-12 10:27,20,397,270,9,0.0333,0,0.0,0,0.0,0,0.0,0,0.0,3.7,小说逻辑，男频爽点，女频受众，现实反差，打脸情节,被动,是,否
为什么现在的男生都不主动了呢？_美味小土豆_2024-06-27_3544150785.md,为什么现在的男生都不主动了呢？,2024-06-27 18:40,3755,845,576,21,0.0365,0,0.0,2,0.0035,2,0.0035,0,0.0,5.26,舔狗，分手，救赎，觉醒，渣男,被动,否,否
为什么现在的男生都想找富婆？_美味小土豆_2025-12-13_1983310767383142509.md,为什么现在的男生都想找富婆？,2025-12-13 23:02,700,131,92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,美少女，富婆，恋爱，陪伴，零花钱,被动,否,否
为什么现在舆论场上男性的动员能力和战斗力相对女性都很低呢？_美味小土豆_2025-06-23_1920482808159250399.md,为什么现在舆论场上男性的动员能力和战斗力相对女性都很低呢？,2025-06-23 14:06,21,130,82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,腐女，漫展，霸凌，压制，排他,被动,否,是
为什么现在这么多人以为不生孩子就可以过得好？_美味小土豆_2025-08-14_1939445571334152916.md,为什么现在这么多人以为不生孩子就可以过得好？,2025-08-14 21:57,3,258,184,2,0.0109,0,0.0,0,0.0,0,0.0,0,0.0,16.67,不生育，风险规避，人生困境，经济压力，家庭悲剧,被动,否,否
为什么现在部分女生宁愿996也不愿在家做家务带孩子？_美味小土豆_2026-03-07_2013698242718741229.md,为什么现在部分女生宁愿996也不愿在家做家务带孩子？,2026-03-07 19:31,25,906,610,29,0.0475,0,0.0,1,0.0016,0,0.0,0,0.0,0.0,丧偶式育儿，母亲困境，婚姻劝退，女性价值，恋爱至上,主动,否,是
为什么用人工智能（ai）绘画总是会遭受冷嘲热讽__美味小土豆_2025-07-17_1929130214987929293.md,为什么用人工智能（ai）绘画总是会遭受冷嘲热讽?,2025-07-17 10:48,20,106,80,1,0.0125,0,0.0,0,0.0,0,0.0,0,0.0,0.0,AI 跑图，娱乐行为，非绘画，捏脸，搞笑,主动,否,否
为什么男人喜欢情绪稳定的女人？_美味小土豆_2025-08-03_1935429830473675715.md,为什么男人喜欢情绪稳定的女人？,2025-08-03 20:00,1184,850,674,30,0.0445,0,0.0,2,0.003,0,0.0,0,0.0,2.3,包容，乐观，幽默，支持，治愈,被动,否,否
为什么男人大都喜欢比自己小的女人__美味小土豆_2025-10-08_1959294544978870563.md,为什么男人大都喜欢比自己小的女人?,2025-10-08 16:30,569,577,469,18,0.0384,0,0.0,2,0.0043,0,0.0,0,0.0,0.0,年龄差，陪伴，撒娇，青春，回忆,主动,否,否
为什么男人总是评价女性外貌？_美味小土豆_2025-10-23_1964832646912804772.md,为什么男人总是评价女性外貌？,2025-10-23 23:16,9,407,285,5,0.0175,0,0.0,0,0.0,0,0.0,0,0.0,0.0,外貌，妥协，看颜，诱惑，虚荣,混合,否,是
为什么男人能接受古龙这种其貌不扬的有钱男人风流，而不能接受没有钱的小白脸风流？_美味小土豆_2025-08-31_1945407736708863351.md,为什么男人能接受古龙这种其貌不扬的有钱男人风流，而不能接受没有钱的小白脸风流？,2025-08-31 08:49,11,390,272,3,0.011,0,0.0,0,0.0,0,0.0,0,0.0,0.0,社会念想，努力幻象，颜值真相，残酷现实,被动,否,是
为什么男人都不愿意娶一个性格强势的女人？_美味小土豆_2025-08-17_1940323191420585832.md,为什么男人都不愿意娶一个性格强势的女人？,2025-08-17 08:04,20,358,271,14,0.0517,0,0.0,1,0.0037,0,0.0,0,0.0,0.0,强势伴侣，高效规划，依赖舒适，全能照顾，自信从容,被动,否,否
为什么男女交往初期大部分女人不愿意实行AA制而是希望男性买单？_美味小土豆_2025-09-05_1947198624317563940.md,为什么男女交往初期大部分女人不愿意实行AA制而是希望男性买单？,2025-09-05 07:25,24,212,162,4,0.0247,0,0.0,0,0.0,0,0.0,0,0.0,3.85,爱情，付出，AA 制，真心，套路,被动,否,是
为什么男生大部分喜欢瘦小的女生 女生大部分喜欢强壮的男生？_美味小土豆_2026-03-12_2015536217580667966.md,为什么男生大部分喜欢瘦小的女生 女生大部分喜欢强壮的男生？,2026-03-12 21:14,629,101,84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,女生偏好，身材审美，强壮上限，肌肉恐惧，理想体型,被动,否,是
为什么男生抱着玩玩的态度追女生更容易成功？_美味小土豆_2025-06-01_1912419268143850176.md,为什么男生抱着玩玩的态度追女生更容易成功？,2025-06-01 08:04,23,247,177,7,0.0395,0,0.0,0,0.0,0,0.0,0,0.0,0.0,顺眼，快乐，真诚，交友，拒绝套路,被动,否,否
为什么男生觉得谈闷骚的女生最爽？_美味小土豆_2025-09-10_1949255734001894835.md,为什么男生觉得谈闷骚的女生最爽？,2025-09-10 23:39,31,665,500,5,0.01,0,0.0,1,0.002,1,0.002,0,0.0,1.59,闷骚，反差，极限拉扯，乖乖女，小恶魔,主动,否,否
为什么男生都会认为长的帅没那么重要呢？_美味小土豆_2024-07-15_3562944225.md,为什么男生都会认为长的帅没那么重要呢？,2024-07-15 21:12,13,123,83,1,0.012,0,0.0,1,0.012,0,0.0,0,0.0,0.0,现实，无奈，妥协，借口，自嘲,被动,否,否
为什么直男现在几乎成了贬义词？_美味小土豆_2024-08-25_3605806079.md,为什么直男现在几乎成了贬义词？,2024-08-25 21:21,10,157,126,5,0.0397,0,0.0,0,0.0,0,0.0,0,0.0,15.79,直男，审美，调侃，自嘲，坦然,被动,否,否
为什么社会的底层，都喜欢人踩人？_美味小土豆_2024-08-25_3605481008.md,为什么社会的底层，都喜欢人踩人？,2024-08-25 14:08,8,185,131,7,0.0534,0,0.0,0,0.0,0,0.0,0,0.0,0.0,傲慢，优越感，脱离群众，人上人，偏见,主动,否,是
为什么穷人的孩子很难成功？_美味小土豆_2024-07-30_3577784590.md,为什么穷人的孩子很难成功？,2024-07-30 06:34,3,491,332,6,0.0181,0,0.0,0,0.0,0,0.0,0,0.0,0.0,家庭支持，创业失败，经济底气，容错率，阶层优势,被动,否,否
为什么管理一严，员工就走人？_美味小土豆_2024-07-03_3550245433.md,为什么管理一严，员工就走人？,2024-07-03 16:38,5,340,216,3,0.0139,0,0.0,0,0.0,0,0.0,0,0.0,25.0,管理折腾，忽视情绪，规则严苛，员工离职，过度压榨,被动,否,否
为什么绘圈对AI绘画痛恶欲绝，但其他圈子对AI创作的态度就比较温和？_美味小土豆_2025-09-01_1945845468149032521.md,为什么绘圈对AI绘画痛恶欲绝，但其他圈子对AI创作的态度就比较温和？,2025-09-01 13:48,6,110,80,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,AI 绘图，商业应用，行业趋势，伦理争议，色情内容,被动,否,否
为什么绝大部分女生拒绝男生表白后都希望做朋友，这是什么心态？_美味小土豆_2025-08-15_1939600886260269261.md,为什么绝大部分女生拒绝男生表白后都希望做朋友，这是什么心态？,2025-08-15 08:14,96,158,127,6,0.0472,0,0.0,0,0.0,0,0.0,0,0.0,0.0,虚伪，利用，情感操控，自私，双标,主动,否,否
为什么自从玩了乙游 就对三次男的一点兴趣没有__美味小土豆_2026-03-12_2015526477664384587.md,为什么自从玩了乙游 就对三次男的一点兴趣没有?,2026-03-12 20:35,82,338,235,7,0.0298,0,0.0,0,0.0,0,0.0,0,0.0,3.23,声音，乙游，情绪价值，声优，极端,主动,否,是
为什么认真追一个女孩子倒变成舔狗了？_美味小土豆_2025-09-02_1946215901335642816.md,为什么认真追一个女孩子倒变成舔狗了？,2025-09-02 14:20,21,157,119,2,0.0168,0,0.0,0,0.0,0,0.0,0,0.0,6.67,女生喜欢，追女技巧，卑微舔狗，执迷不悟，自我欺骗,被动,否,否
为什么许多才二十岁出头的年轻人就着急迫切想成为所谓的人生赢家？_美味小土豆_2025-08-21_1941954788163059900.md,为什么许多才二十岁出头的年轻人就着急迫切想成为所谓的人生赢家？,2025-08-21 20:08,85,840,606,12,0.0198,0,0.0,0,0.0,0,0.0,0,0.0,3.28,年轻，试错，挥霍，体验，快乐,被动,否,否
为什么说89平米的房子比独栋别墅住着更幸福？_美味小土豆_2025-11-04_1969102763850966289.md,为什么说89平米的房子比独栋别墅住着更幸福？,2025-11-04 18:04,34,484,333,10,0.03,0,0.0,0,0.0,1,0.003,0,0.0,5.71,别墅，自由，独立，隐私，空间,主动,否,否
为什么说大部分女人从来都没有爱情？_美味小土豆_2025-11-21_1975330236007740858.md,为什么说大部分女人从来都没有爱情？,2025-11-21 22:30,58,212,139,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4.17,爱情缺失，生存压力，权衡交易，工具伴侣，模仿恋爱,被动,是,是
为什么说年少不知姐姐好__美味小土豆_2025-09-27_1955239811880288817.md,为什么说年少不知姐姐好?,2025-09-27 11:58,12,215,173,2,0.0116,0,0.0,0,0.0,0,0.0,0,0.0,0.0,姐姐，温柔，宠溺，撒娇，亲密,被动,否,否
为什么说穷人的孩子成天就知道玩手机？_美味小土豆_2025-08-12_1938477609135628595.md,为什么说穷人的孩子成天就知道玩手机？,2025-08-12 05:51,10,107,82,2,0.0244,0,0.0,0,0.0,0,0.0,0,0.0,12.5,陪伴，互动，替代，兴趣，亲情,主动,否,否
为什么请女朋友吃廉价小吃的人也能找到女朋友？_美味小土豆_2025-08-02_1934767376907375680.md,为什么请女朋友吃廉价小吃的人也能找到女朋友？,2025-08-02 00:08,9,126,85,2,0.0235,0,0.0,0,0.0,0,0.0,0,0.0,0.0,奔现，烧烤，掌中宝，美少女，惬意,主动,否,否
为什么谈恋爱时如胶似漆，结婚后却容易一地鸡毛呢？_美味小土豆_2025-11-21_1975223408523487109.md,为什么谈恋爱时如胶似漆，结婚后却容易一地鸡毛呢？,2025-11-21 15:25,49,722,495,2,0.004,1,0.002,1,0.002,1,0.002,0,0.0,8.77,热恋，戒断，落差，平庸，虚幻,被动,是,是
为什么贾政说袭人这个名字刁钻？_美味小土豆_2025-10-16_1962237315708596333.md,为什么贾政说袭人这个名字刁钻？,2025-10-16 19:23,473,156,111,9,0.0811,0,0.0,0,0.0,0,0.0,0,0.0,0.0,父亲，QQ 昵称，识人，二次元，误会,被动,否,否
为什么赌徒永远戒不了赌？_美味小土豆_2024-08-13_3593501191.md,为什么赌徒永远戒不了赌？,2024-08-13 22:22,2,233,160,5,0.0312,0,0.0,0,0.0,3,0.0187,0,0.0,0.0,怪癖，焦虑，赌博，上头，负罪感,被动,否,否
为什么越是禁止孩子玩手机的家庭，最后养出的网瘾少年越多？_美味小土豆_2025-10-16_1962256718957348441.md,为什么越是禁止孩子玩手机的家庭，最后养出的网瘾少年越多？,2025-10-16 20:40,18,122,90,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,陪伴，替代，快乐，沉迷，廉价娱乐,主动,否,是
为什么越是穷人越要面子，越是富人越不要脸？_美味小土豆_2024-07-07_3554442006.md,为什么越是穷人越要面子，越是富人越不要脸？,2024-07-07 19:14,2,141,95,4,0.0421,0,0.0,0,0.0,0,0.0,0,0.0,16.67,阶层差异，身份认同，幽默感，自尊，包容性,被动,否,否
为什么越来越多的人不想找工作了，在家待业？_美味小土豆_2025-08-16_1939974224593790712.md,为什么越来越多的人不想找工作了，在家待业？,2025-08-16 08:58,39,381,264,4,0.0152,0,0.0,0,0.0,0,0.0,0,0.0,0.0,父母兜底，躺平，啃老，安稳，不奋斗,被动,否,否
为什么越来越多的年轻人开始羡慕「三无人生」：无房贷、无车贷、无后代？这到底是觉醒还是无奈？_美味小土豆_2025-11-02_1968352972833555216.md,为什么越来越多的年轻人开始羡慕「三无人生」：无房贷、无车贷、无后代？这到底是觉醒还是无奈？,2025-11-02 16:25,22,217,148,4,0.027,0,0.0,0,0.0,0,0.0,0,0.0,0.0,无负债，无压力，随性，享乐，自由,主动,否,否
为什么越来越多的有钱人不爱请保姆？_美味小土豆_2025-12-01_1978833520420987675.md,为什么越来越多的有钱人不爱请保姆？,2025-12-01 14:31,1389,438,312,12,0.0385,0,0.0,1,0.0032,0,0.0,0,0.0,3.12,雇佣关系，职业边界，角色定位，助理替代，权限管理,主动,否,否
为什么这波 AI 浪潮没有带来大量的就业岗位__美味小土豆_2026-03-08_2013980918918969204.md,为什么这波 AI 浪潮没有带来大量的就业岗位?,2026-03-08 14:14,27,209,145,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,AI 技术，就业减少，内卷加剧，利好大企业，门槛降低,被动,否,是
为什么远坂凛认不出红A和士郎是「同一人」？_美味小土豆_2025-11-05_1969485742209238736.md,为什么远坂凛认不出红A和士郎是「同一人」？,2025-11-05 19:26,758,148,104,6,0.0577,0,0.0,0,0.0,0,0.0,0,0.0,0.0,剧情需要，cosplay，身高未变，乳量未变，七年,主动,否,否
为什么追我的男生突然放弃了？_美味小土豆_2025-09-23_1953862071235109243.md,为什么追我的男生突然放弃了？,2025-09-23 16:43,199,500,412,12,0.0291,0,0.0,2,0.0049,0,0.0,0,0.0,1.18,高中恋爱，主动示爱，双向奔赴，真心喜欢，无需讨好,被动,否,否
为什么追求作品深度内涵的动画婆罗门非要看动画而不是去看书？_美味小土豆_2026-02-21_2008536111425808157.md,为什么追求作品深度内涵的动画婆罗门非要看动画而不是去看书？,2026-02-21 13:38,3,220,137,3,0.0219,0,0.0,0,0.0,0,0.0,0,0.0,0.0,二次元，虚伪，禁欲，伪君子，反差,被动,否,是
为什么那么多人喜欢去漫展？_美味小土豆_2025-08-10_1937875032966684993.md,为什么那么多人喜欢去漫展？,2025-08-10 13:56,4,141,98,1,0.0102,0,0.0,0,0.0,0,0.0,0,0.0,0.0,漫展，老二次元，同好交流，二创，同人本,主动,否,是
为什么那些滥交的男女不怕染上性病？_美味小土豆_2025-08-20_1941403348344479850.md,为什么那些滥交的男女不怕染上性病？,2025-08-20 07:37,22,201,154,3,0.0195,0,0.0,0,0.0,0,0.0,0,0.0,0.0,滥交，性瘾，作死，多人，借口,被动,否,是
为什么那些社会青年、精神小伙身边总是不缺妹子，而那些读过一些书并且条件也还行的人，反而没那么容易？_美味小土豆_2025-08-23_1942606788227728559.md,为什么那些社会青年、精神小伙身边总是不缺妹子，而那些读过一些书并且条件也还行的人，反而没那么容易？,2025-08-23 15:19,6,129,88,0,0.0,0,0.0,1,0.0114,0,0.0,0,0.0,0.0,刻板印象，大学生，社会青年，受欢迎，偏见,被动,否,否
为什么部分中国男性不喜打扮？_美味小土豆_2025-09-28_1955689549616362086.md,为什么部分中国男性不喜打扮？,2025-09-28 17:45,1009,386,274,23,0.0839,0,0.0,0,0.0,1,0.0036,0,0.0,5.71,母亲，打扮，厌恶，感激，恋爱,被动,否,否
为什么部分女人总喜欢说男人幼稚？_美味小土豆_2025-09-05_1947315728748352473.md,为什么部分女人总喜欢说男人幼稚？,2025-09-05 15:10,5,177,147,4,0.0272,0,0.0,0,0.0,0,0.0,0,0.0,0.0,幼稚，随性，快乐，陪伴，洒脱,主动,否,否
为什么部分男生对丁真火了那么愤怒？_美味小土豆_2026-03-05_2012979236156229399.md,为什么部分男生对丁真火了那么愤怒？,2026-03-05 19:54,10,115,85,5,0.0588,0,0.0,0,0.0,0,0.0,0,0.0,0.0,无感，反思，轻松，拒绝内耗，自我关怀,主动,否,是
为什么高达要用剑等冷兵器？_美味小土豆_2025-03-03_115081664117.md,为什么高达要用剑等冷兵器？,2025-03-03 13:35,35,117,82,1,0.0122,0,0.0,0,0.0,0,0.0,0,0.0,0.0,机设，近战武器，摆拍，审美，仪式感,主动,否,否
为什么黄毛骗走的都是乖乖女？_美味小土豆_2025-08-16_1939999576594548536.md,为什么黄毛骗走的都是乖乖女？,2025-08-16 10:39,12,1514,1155,59,0.0511,0,0.0,0,0.0,0,0.0,0,0.0,3.45,乖乖女，叛逆，电子烟，抽烟，惩罚,主动,否,否
